id,record_id,sample_id,name,start_datetime,sample_datetime,attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,high_gamma,blink_strength,signal_noise
293,12,293,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:47.296594,100,75,565229.0,90061.0,9725.0,32763.0,13462.0,15269.0,7268.0,4461.0,66,51
294,12,294,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:48.297593,100,75,299603.0,48825.0,31031.0,18522.0,14559.0,8429.0,6146.0,18046.0,66,51
295,12,295,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:49.298593,100,75,1575472.0,1185415.0,2764742.0,143941.0,563692.0,239864.0,140665.0,273163.0,66,51
296,12,296,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:50.299594,100,75,1421866.0,72699.0,62904.0,107940.0,24814.0,97819.0,60297.0,33203.0,66,51
297,12,297,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:51.300594,100,75,39019.0,14787.0,5074.0,3511.0,2180.0,1222.0,404.0,267.0,66,25
298,12,298,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:52.301594,100,75,342013.0,259519.0,7104.0,11911.0,17263.0,16479.0,17566.0,5663.0,66,25
299,12,299,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:53.302592,100,75,2940024.0,200729.0,79826.0,73826.0,63881.0,125101.0,107433.0,16821.0,66,51
300,12,300,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:54.303593,100,75,1931180.0,70362.0,28181.0,20645.0,170260.0,184772.0,16546.0,4205.0,66,51
301,12,301,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:55.304593,100,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66,25
302,12,302,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:56.305594,100,75,1265541.0,84589.0,18779.0,7236.0,5782.0,10466.0,15406.0,7293.0,66,25
303,12,303,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:57.306593,100,75,1904582.0,212432.0,74679.0,92635.0,23877.0,179326.0,99479.0,83134.0,255,51
304,12,304,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:58.307593,100,75,567766.0,60932.0,33852.0,29822.0,15661.0,32825.0,27101.0,16628.0,255,51
305,12,305,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:02:59.308593,100,75,2325929.0,414989.0,149841.0,87782.0,94686.0,83332.0,206608.0,31194.0,255,51
306,12,306,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:00.309593,100,75,379278.0,5775.0,4342.0,3134.0,2382.0,2976.0,4433.0,2888.0,255,25
307,12,307,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:01.310594,100,75,122206.0,152787.0,146163.0,44903.0,5517.0,108642.0,24046.0,20765.0,255,51
308,12,308,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:02.311593,100,75,296971.0,142321.0,58806.0,36318.0,46260.0,25854.0,40785.0,19395.0,255,26
309,12,309,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:03.312593,100,75,1074797.0,120325.0,80902.0,105437.0,53787.0,61402.0,46092.0,41157.0,255,51
310,12,310,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:04.313593,100,75,1276123.0,172689.0,24845.0,13681.0,6725.0,3743.0,1564.0,850.0,255,25
311,12,311,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:05.314594,100,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,25
312,12,312,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:06.315594,100,75,1310080.0,909239.0,62485.0,84961.0,120859.0,111264.0,187232.0,66476.0,255,51
313,12,313,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:07.316594,100,75,1115293.0,258131.0,41713.0,131291.0,257610.0,217182.0,85179.0,37640.0,255,51
314,12,314,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:08.317594,100,75,709791.0,430114.0,190073.0,153705.0,104253.0,331627.0,83172.0,41931.0,255,51
315,12,315,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:09.318594,100,75,958261.0,592405.0,194038.0,268797.0,217096.0,114777.0,40477.0,29592.0,255,51
316,12,316,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:10.319594,100,75,742489.0,201979.0,651296.0,201817.0,268909.0,275980.0,146570.0,184328.0,255,51
317,12,317,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:11.320593,100,75,119376.0,416952.0,172600.0,147110.0,225493.0,250838.0,121556.0,188747.0,255,51
318,12,318,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:12.321594,0,0,1328565.0,48649.0,23772.0,48120.0,76919.0,61812.0,10104.0,1190.0,255,51
319,12,319,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:13.322594,0,0,470353.0,152244.0,70846.0,41368.0,38769.0,19923.0,24848.0,11325.0,255,51
320,12,320,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:14.323593,0,0,1449453.0,765326.0,372178.0,220581.0,138403.0,65354.0,29068.0,92069.0,255,51
321,12,321,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:15.324594,0,0,633957.0,212408.0,230393.0,211328.0,111887.0,17065.0,7168.0,7890.0,255,51
322,12,322,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:16.325593,0,0,1986.0,4921.0,5553.0,2979.0,2592.0,1550.0,413.0,106.0,255,25
323,12,323,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:17.326594,0,0,1403765.0,310775.0,20522.0,156612.0,113908.0,45186.0,27387.0,10436.0,255,51
324,12,324,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:18.327594,0,0,1320246.0,1390400.0,628407.0,527476.0,439313.0,431003.0,177344.0,102495.0,255,51
325,12,325,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:19.328593,0,0,1774652.0,104321.0,27831.0,55668.0,46508.0,45233.0,34446.0,9806.0,255,51
326,12,326,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:20.329593,0,0,838208.0,230687.0,106268.0,58693.0,75408.0,44528.0,38969.0,10707.0,255,25
327,12,327,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:21.330594,0,0,657758.0,484071.0,33826.0,183960.0,67243.0,41321.0,10710.0,6505.0,255,0
328,12,328,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:22.331594,0,0,1081168.0,72745.0,15869.0,9604.0,5305.0,10535.0,3941.0,3065.0,253,0
329,12,329,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:23.332593,0,0,986835.0,69781.0,23632.0,41928.0,85764.0,35770.0,21071.0,4618.0,253,51
330,12,330,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:24.333594,0,0,986835.0,69781.0,23632.0,41928.0,85764.0,35770.0,21071.0,4618.0,253,51
331,12,331,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:25.334593,0,0,662542.0,23827.0,9147.0,6793.0,15082.0,25196.0,10988.0,3161.0,253,51
332,12,332,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:26.335593,0,0,1931076.0,1973143.0,119400.0,334527.0,166499.0,168824.0,184101.0,121547.0,253,26
333,12,333,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:27.336594,0,0,848284.0,194623.0,21752.0,24218.0,29112.0,43059.0,29238.0,4151.0,253,51
334,12,334,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:28.337593,0,0,1294165.0,56258.0,4179.0,21612.0,9789.0,32663.0,5208.0,2461.0,253,51
335,12,335,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:29.338593,0,0,671832.0,195847.0,32060.0,13126.0,69893.0,26838.0,19989.0,8394.0,253,25
336,12,336,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:30.339593,0,0,1477287.0,72109.0,31367.0,12915.0,34516.0,26706.0,13935.0,3078.0,253,0
337,12,337,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:31.340593,0,0,521551.0,30933.0,14068.0,6711.0,9514.0,6997.0,2485.0,583.0,253,51
338,12,338,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:32.341594,0,0,2574345.0,164697.0,59689.0,12567.0,54971.0,181770.0,101666.0,30988.0,253,26
339,12,339,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:33.342594,0,0,1914150.0,3057579.0,122388.0,106286.0,1501488.0,1037781.0,669886.0,361816.0,253,51
340,12,340,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:34.343594,0,0,966119.0,126127.0,62276.0,161362.0,122161.0,246592.0,205941.0,158263.0,253,51
341,12,341,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:35.344594,0,0,1750535.0,448926.0,40534.0,17638.0,21911.0,77023.0,29670.0,17261.0,253,51
342,12,342,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:36.345593,0,0,603528.0,142069.0,171760.0,84399.0,30571.0,71574.0,74237.0,12788.0,253,51
343,12,343,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:37.346593,97,87,236752.0,29516.0,9079.0,9742.0,7253.0,9131.0,7154.0,1355.0,253,0
344,12,344,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:38.347593,97,87,782065.0,29484.0,11097.0,5304.0,13760.0,7529.0,5404.0,3028.0,253,25
345,12,345,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:39.348594,97,87,1403709.0,198568.0,34020.0,72628.0,115842.0,130669.0,22757.0,25970.0,221,26
346,12,346,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:40.349593,97,87,209557.0,166334.0,13737.0,21966.0,7151.0,23428.0,7870.0,3219.0,221,26
347,12,347,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:41.350594,97,87,1501628.0,431824.0,346966.0,197617.0,128227.0,119845.0,121994.0,132558.0,221,51
348,12,348,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:42.351593,97,87,752711.0,16002.0,26002.0,31662.0,22652.0,18534.0,13870.0,9547.0,221,51
349,12,349,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:43.352593,97,87,93233.0,18058.0,488.0,865.0,9615.0,7295.0,13608.0,3562.0,221,51
350,12,350,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:44.353592,97,87,481946.0,90278.0,54972.0,44543.0,13097.0,131190.0,16247.0,6099.0,221,51
351,12,351,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:45.354594,97,87,323844.0,52178.0,75730.0,77094.0,58570.0,121359.0,30106.0,13619.0,221,51
352,12,352,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:46.355594,97,87,652144.0,256395.0,108160.0,78461.0,181570.0,228749.0,269004.0,229398.0,221,51
353,12,353,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:47.356593,0,0,1835155.0,276230.0,128807.0,60553.0,70774.0,113149.0,82602.0,53750.0,221,51
354,12,354,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:48.357593,0,0,48947.0,33027.0,30794.0,20495.0,52241.0,31932.0,32417.0,16638.0,221,51
355,12,355,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:49.358592,0,0,864631.0,49215.0,33233.0,23126.0,10155.0,14577.0,6036.0,14413.0,221,51
356,12,356,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:50.359594,0,0,2472412.0,2442106.0,381764.0,516134.0,430482.0,293235.0,45615.0,68804.0,221,51
357,12,357,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:51.360593,0,0,2319995.0,48505.0,10593.0,37708.0,30048.0,23854.0,19319.0,5181.0,221,51
358,12,358,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:52.361594,0,0,97401.0,51057.0,30550.0,22365.0,31436.0,30395.0,20152.0,7851.0,221,25
359,12,359,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:53.362593,0,0,206048.0,43032.0,13702.0,19379.0,15635.0,37537.0,36352.0,13688.0,221,25
360,12,360,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:54.363593,0,0,1394308.0,733304.0,223946.0,294473.0,521224.0,506013.0,399139.0,280769.0,221,51
361,12,361,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:55.364593,0,0,1673492.0,1024975.0,250608.0,462678.0,835326.0,501586.0,790978.0,272972.0,221,51
362,12,362,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:56.365593,0,0,205598.0,89924.0,15113.0,38671.0,43109.0,32856.0,11445.0,5498.0,221,26
363,12,363,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:57.366593,0,0,807588.0,68399.0,26945.0,22230.0,21097.0,29545.0,40709.0,21866.0,221,51
364,12,364,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:58.367594,0,0,534.0,256.0,100.0,57.0,24.0,21.0,7.0,4.0,221,25
365,12,365,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:03:59.368593,0,0,1047799.0,150766.0,33768.0,71127.0,74925.0,50261.0,6672.0,3302.0,221,25
366,12,366,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:00.369593,0,0,734201.0,16812.0,10472.0,8909.0,30204.0,14165.0,3206.0,2790.0,221,51
367,12,367,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:01.370593,0,0,318375.0,134334.0,18725.0,157414.0,83770.0,97085.0,63543.0,34017.0,221,51
368,12,368,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:02.371593,0,0,1477365.0,155737.0,112102.0,136624.0,192060.0,83245.0,51704.0,68094.0,221,51
369,12,369,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:03.372594,0,0,1134428.0,78161.0,33825.0,38342.0,46344.0,21402.0,11061.0,3678.0,221,51
370,12,370,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:04.373593,0,0,131552.0,7986.0,12625.0,7218.0,5986.0,7027.0,8272.0,10132.0,221,51
371,12,371,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:05.374594,0,0,279688.0,137853.0,102861.0,134598.0,128821.0,32449.0,40580.0,18188.0,221,51
372,12,372,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:06.375593,0,0,934518.0,8503.0,8157.0,10001.0,26940.0,35149.0,14468.0,10485.0,221,51
373,12,373,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:07.376593,0,0,250646.0,43671.0,23864.0,2719.0,8016.0,5191.0,2099.0,1888.0,221,51
374,12,374,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:08.377594,0,0,2662845.0,171469.0,46983.0,31073.0,9825.0,5485.0,2289.0,1348.0,221,25
375,12,375,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:09.378592,0,0,2662845.0,171469.0,46983.0,31073.0,9825.0,5485.0,2289.0,1348.0,221,25
376,12,376,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:10.379593,0,0,1101309.0,746775.0,32959.0,61921.0,47711.0,57046.0,28932.0,17093.0,221,51
377,12,377,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:11.380594,0,0,990179.0,135429.0,5901.0,1226.0,9807.0,6346.0,6816.0,2184.0,221,25
378,12,378,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:12.381593,0,0,364496.0,69130.0,75114.0,55366.0,15090.0,21624.0,17339.0,8228.0,221,51
379,12,379,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:13.382593,0,0,757990.0,41690.0,4494.0,4880.0,7005.0,6098.0,1892.0,1439.0,221,51
380,12,380,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:14.383593,0,0,46673.0,33362.0,7713.0,3009.0,5787.0,3368.0,1060.0,1341.0,221,0
381,12,381,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:15.384594,0,0,133982.0,14946.0,13423.0,5719.0,12617.0,15972.0,3766.0,2241.0,221,0
382,12,382,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:16.385594,0,0,1223211.0,107087.0,23470.0,26596.0,10562.0,23404.0,8231.0,3073.0,221,26
383,12,383,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:17.386594,0,0,210993.0,110038.0,16591.0,34762.0,23481.0,31813.0,30271.0,13541.0,221,51
384,12,384,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:18.387594,0,0,852761.0,70549.0,6654.0,71276.0,101872.0,50940.0,51737.0,10000.0,221,51
385,12,385,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:19.388594,0,0,1074659.0,27555.0,9716.0,13004.0,16323.0,19530.0,5735.0,3227.0,221,0
386,12,386,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:20.389595,0,0,348186.0,89669.0,16380.0,16154.0,7825.0,13626.0,13556.0,2942.0,54,26
387,12,387,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:21.390593,0,0,2173349.0,598692.0,81579.0,124125.0,26813.0,144536.0,34023.0,55761.0,54,51
388,12,388,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:22.391593,0,0,910504.0,422066.0,295481.0,55164.0,207443.0,235882.0,112425.0,60891.0,54,51
389,12,389,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:23.392593,0,0,1291204.0,250210.0,25927.0,40077.0,58667.0,39158.0,18965.0,13675.0,54,51
390,12,390,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:24.393593,0,0,976657.0,466362.0,524241.0,483502.0,97834.0,418932.0,61830.0,38711.0,54,25
391,12,391,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:25.394593,0,0,1485915.0,422052.0,8251.0,38471.0,74883.0,46107.0,22120.0,18017.0,54,51
392,12,392,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:26.395594,0,0,2111652.0,822279.0,219547.0,54157.0,360008.0,209409.0,50349.0,43155.0,54,25
393,12,393,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:27.396593,0,0,563350.0,117895.0,32063.0,29419.0,70833.0,46827.0,16600.0,17450.0,54,51
394,12,394,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:28.397594,0,0,1246044.0,163765.0,22688.0,12798.0,6579.0,3516.0,1445.0,826.0,54,25
395,12,395,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:29.398594,0,0,88.0,94.0,93.0,88.0,78.0,77.0,61.0,41.0,54,25
396,12,396,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:30.399593,0,0,1257462.0,348492.0,63598.0,114508.0,45081.0,129753.0,48572.0,29539.0,54,51
397,12,397,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:31.400592,0,0,612812.0,79060.0,12606.0,12498.0,5648.0,7360.0,2700.0,859.0,54,51
398,12,398,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:32.401594,0,0,843.0,356.0,114.0,65.0,80.0,44.0,25.0,19.0,54,25
399,12,399,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:33.402593,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,25
400,12,400,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:34.403593,0,0,2075744.0,304347.0,366412.0,334356.0,431319.0,246416.0,145025.0,52742.0,54,51
401,12,401,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:35.404593,0,0,601827.0,65997.0,14669.0,22725.0,9100.0,15163.0,19365.0,25344.0,54,51
402,12,402,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:36.405594,0,0,213539.0,78953.0,42036.0,39772.0,18506.0,12961.0,10461.0,5806.0,54,51
403,12,403,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:37.406593,0,0,252818.0,32988.0,17788.0,13911.0,4568.0,24030.0,17791.0,12369.0,54,51
404,12,404,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:38.407594,0,0,784878.0,55942.0,28503.0,11598.0,41742.0,27399.0,12458.0,14820.0,54,51
405,12,405,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:39.408594,0,0,42736.0,10144.0,10798.0,2021.0,6708.0,11458.0,2970.0,2870.0,54,25
406,12,406,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:40.409593,87,81,496847.0,83461.0,22860.0,26255.0,30056.0,25367.0,18126.0,10244.0,255,0
407,12,407,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:41.410593,87,81,1606216.0,800728.0,93092.0,33356.0,176091.0,138007.0,184161.0,83945.0,255,51
408,12,408,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:42.411593,87,81,766149.0,54025.0,38108.0,12495.0,34334.0,24266.0,13970.0,5106.0,255,51
409,12,409,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:43.412593,87,81,1402510.0,671012.0,182969.0,158377.0,233254.0,250698.0,87720.0,90477.0,255,51
410,12,410,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:44.413593,87,81,841578.0,50453.0,53585.0,164752.0,177253.0,148876.0,33333.0,24871.0,255,51
411,12,411,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:45.414593,87,81,326541.0,64037.0,69639.0,6259.0,35926.0,39647.0,39485.0,25011.0,255,51
412,12,412,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:46.415593,87,81,1199191.0,40392.0,69404.0,27992.0,17869.0,50811.0,35550.0,7450.0,255,51
413,12,413,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:47.416593,87,81,1199191.0,40392.0,69404.0,27992.0,17869.0,50811.0,35550.0,7450.0,255,51
414,12,414,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:48.417593,87,81,988919.0,21887.0,18460.0,10860.0,13990.0,10896.0,7823.0,1900.0,255,25
415,12,415,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:49.418594,87,81,896583.0,25094.0,890.0,9814.0,8068.0,9358.0,3818.0,3440.0,255,51
416,12,416,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:50.419593,87,81,206097.0,25233.0,1552.0,38780.0,10027.0,37474.0,27446.0,9963.0,255,51
417,12,417,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:51.420594,87,81,747407.0,17909.0,4289.0,9618.0,9438.0,2330.0,1043.0,581.0,255,25
418,12,418,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:52.421593,87,81,716976.0,52551.0,34251.0,9860.0,19556.0,22685.0,3601.0,2764.0,121,25
419,12,419,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:53.422594,87,81,865382.0,366545.0,66510.0,35100.0,36648.0,24950.0,16636.0,7392.0,221,25
420,12,420,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:54.423593,87,81,496380.0,119077.0,30289.0,9677.0,53112.0,28010.0,6656.0,6723.0,221,26
421,12,421,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:55.424593,87,81,2057356.0,170845.0,45096.0,25371.0,35142.0,35544.0,17685.0,5052.0,221,51
422,12,422,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:56.425593,87,81,569723.0,21785.0,15128.0,5674.0,7723.0,9851.0,5418.0,4214.0,221,51
423,12,423,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:57.426593,87,81,569723.0,21785.0,15128.0,5674.0,7723.0,9851.0,5418.0,4214.0,221,51
424,12,424,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:58.427593,87,81,1158098.0,148673.0,44347.0,17922.0,27017.0,18031.0,5876.0,1961.0,221,51
425,12,425,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:04:59.428593,77,91,99272.0,3298.0,1850.0,4371.0,3165.0,3628.0,3143.0,2664.0,221,0
426,12,426,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:00.429593,69,77,382682.0,8436.0,1790.0,5042.0,8230.0,4453.0,623.0,528.0,221,0
427,12,427,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:01.430594,51,63,129827.0,12215.0,2998.0,1658.0,987.0,1643.0,605.0,499.0,221,0
428,12,428,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:02.431594,51,63,860704.0,41818.0,27090.0,9747.0,15307.0,13298.0,5306.0,550.0,117,26
429,12,429,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:03.432594,43,63,324879.0,21192.0,7370.0,2669.0,3277.0,2562.0,2201.0,1260.0,117,0
430,12,430,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:04.433593,35,63,315428.0,176256.0,249985.0,79007.0,93282.0,110772.0,27862.0,11380.0,42,0
431,12,431,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:05.434594,11,88,790453.0,27274.0,28944.0,8503.0,5372.0,2958.0,3532.0,700.0,74,0
432,12,432,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:06.435593,1,69,37465.0,42012.0,1230.0,4256.0,9507.0,1227.0,856.0,463.0,74,0
433,12,433,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:07.436594,10,75,115255.0,32351.0,10844.0,9873.0,10565.0,6793.0,5329.0,2071.0,60,0
434,12,434,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:08.437593,16,48,517421.0,78991.0,7352.0,27779.0,20275.0,38624.0,17025.0,7090.0,53,0
435,12,435,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:09.438593,16,48,380501.0,47519.0,19079.0,22088.0,23809.0,22835.0,9227.0,5818.0,100,51
436,12,436,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:10.439594,16,48,45397.0,188452.0,46717.0,9859.0,13892.0,13120.0,5184.0,586.0,100,25
437,12,437,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:11.440594,16,48,45397.0,188452.0,46717.0,9859.0,13892.0,13120.0,5184.0,586.0,100,25
438,12,438,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:12.441594,14,10,903444.0,56458.0,9548.0,41383.0,17289.0,23646.0,9501.0,3956.0,207,26
439,12,439,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:13.442594,14,10,244371.0,19088.0,5286.0,13161.0,25444.0,25321.0,19354.0,15440.0,207,51
440,12,440,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:14.443593,14,10,1511760.0,169470.0,37388.0,38170.0,15869.0,10228.0,5341.0,1970.0,207,25
441,12,441,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:15.444594,14,10,493023.0,22522.0,5489.0,9441.0,11525.0,11228.0,784.0,452.0,207,51
442,12,442,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:16.445593,14,10,1034901.0,128026.0,23115.0,19810.0,8562.0,7180.0,1449.0,1166.0,207,25
443,12,443,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:17.446593,29,41,99591.0,148716.0,75919.0,67791.0,63418.0,27552.0,11124.0,3900.0,207,0
444,12,444,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:18.447593,29,41,827101.0,40026.0,3138.0,5090.0,4669.0,3681.0,1470.0,331.0,207,51
445,12,445,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:19.448593,29,41,1684130.0,783052.0,325638.0,245454.0,184470.0,127229.0,22338.0,9744.0,207,26
446,12,446,sample-data,2013.11.20 14:57:51.615,2013.11.20 15:05:20.449593,29,21,2165810.0,122142.0,1897.0,18815.0,16970.0,18949.0,11347.0,4376.0,207,0
